event_id,name,segment,genre,subgenre,venue_name,city,state,country,datetime_utc,url,event_date,event_time,Y,X,event_lat,event_lon,capacity
vv1AAZkGSGkdkX0cr,Los Tucanes De Tijuana,Music,Latin,Latin,Old National Centre,Indianapolis,IN,United States Of America,2026-01-31 01:00:00+00:00,https://www.ticketmaster.com/los-tucanes-de-tijuana-indianapolis-indiana-01-30-2026/event/05006333C6FA4B5E,2026-01-31,01:00:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vvG1fZbcCq4wPc,Batman In Concert,Music,Classical,Classical/Vocal,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-01-31 00:30:00+00:00,https://www.ticketmaster.com/batman-in-concert-indianapolis-indiana-01-30-2026/event/050062D39D57296D,2026-01-31,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2200.0
LvZ18QebwRbUSx8ZcKqXE,"R&B ONLY LIVE - Indianapolis, IN",Music,R&B,R&B,Murat Corinthian Hall,Indianapolis,IN,United States Of America,2026-02-01 01:00:00+00:00,https://www.universe.com/events/r-b-only-live-indianapolis-in-tickets-CZN9LK?ref=ticketmaster,2026-02-01,01:00:00,39.7684,-86.1581,39.7684,-86.1581,2000.0
Z7r9jZ1A7_008,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-01-31 22:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_008,2026-01-31,22:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7qzoa,MC Davo,Music,Other,Other,Vogue Theatre - IN,Indianapolis,IN,United States Of America,2026-02-01 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qzoa,2026-02-01,01:00:00,39.7684,-86.1581,39.7684,-86.1581,1250.0
vv17fZbSGkMpnEPc,IUPUI Swimming and Diving,Sports,Diving,Diving,IU Natatorium,Indianapolis,IN,United States Of America,2026-01-31 17:00:00+00:00,https://www.ticketmaster.com/iupui-swimming-and-diving-indianapolis-indiana-01-31-2026/event/0500633DD6AA796D,2026-01-31,17:00:00,39.7684,-86.1581,39.7684,-86.1581,4000.0
vv17fZbUGktH-fvO,MC Davo,Music,Hip-Hop/Rap,Trap,The Vogue,Indianapolis,IN,United States Of America,2026-02-01 01:00:00+00:00,http://www.thevogue.com/events/mc-davo-sabino-01-30-2026-indianapolis,2026-02-01,01:00:00,39.7684,-86.1581,39.7684,-86.1581,1250.0
vv17fZbYGkMCRSM3,Indiana Pacers vs. Atlanta Hawks,Sports,Basketball,NBA,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-01 00:00:00+00:00,https://www.ticketmaster.com/indiana-pacers-vs-atlanta-hawks-indianapolis-indiana-01-31-2026/event/0500630DCEBF3DD2,2026-02-01,,39.7684,-86.1581,39.7684,-86.1581,17923.0
vv17fZbYGkTdN7XQ,Tyler Braden,Music,Country,Country,8 Seconds Saloon,Indianapolis,IN,United States Of America,2026-02-01 01:45:00+00:00,https://www.ticketmaster.com/tyler-braden-indianapolis-indiana-01-31-2026/event/0500630FC38C4F9A,2026-02-01,01:45:00,39.7684,-86.1581,39.7684,-86.1581,2000.0
vv17fZbYGkXmjSjW,Laurie Berkner,Arts & Theatre,Children's Theatre,Children's Theatre,Old National Centre,Indianapolis,IN,United States Of America,2026-01-31 16:00:00+00:00,https://www.ticketmaster.com/laurie-berkner-indianapolis-indiana-01-31-2026/event/0500630FAE73373D,2026-01-31,16:00:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1AAZkuoGkdalzy_,Killers of Kill Tony,Arts & Theatre,Comedy,Comedy,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-02-01 00:00:00+00:00,https://www.ticketmaster.com/killers-of-kill-tony-indianapolis-indiana-01-31-2026/event/05006351C9AF8E59,2026-02-01,,39.7684,-86.1581,39.7684,-86.1581,2200.0
vv1AAZkuvGkd0hb20,Butler Bulldogs Men's Basketball vs. Georgetown Hoyas Men's Basketball,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-01-31 17:00:00+00:00,https://www.ticketmaster.com/butler-bulldogs-mens-basketball-vs-georgetown-indianapolis-indiana-01-31-2026/event/05006341E46D83E4,2026-01-31,17:00:00,39.7684,-86.1581,39.7684,-86.1581,9000.0
vvG1fZbcez4Vy-,Indpls Chamber Orchestra: Shore Of The Sea With Tim Fain,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-01 00:30:00+00:00,https://www.ticketmaster.com/indpls-chamber-orchestra-shore-of-the-indianapolis-indiana-01-31-2026/event/050062D0B8574E61,2026-02-01,00:30:00,39.7684,-86.1581,39.7684,-86.1581,450.0
Z7r9jZ1A7_00o,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-01 19:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00o,2026-02-01,19:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbSGkMkG9F2,IU Indianapolis Jaguars Women's Basketball vs. Robert Morris University Colonials Womens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-01 18:00:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-womens-basketball-vs-indianapolis-indiana-02-01-2026/event/0500633DC631720F,2026-02-01,18:00:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv17fZbYGkMCsKMm,Indiana Pacers vs. Utah Jazz,Sports,Basketball,NBA,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-04 00:00:00+00:00,https://www.ticketmaster.com/indiana-pacers-vs-utah-jazz-indianapolis-indiana-02-03-2026/event/0500630DCEC53DEE,2026-02-04,,39.7684,-86.1581,39.7684,-86.1581,17923.0
vv17fZbSGkMkGEFX,IU Indianapolis Jaguars Women's Basketball vs. Cleveland State Vikings Womens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-04 23:30:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-womens-basketball-vs-indianapolis-indiana-02-04-2026/event/0500633DC632723E,2026-02-04,23:30:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv17fZbSGklANJmE,Butler University Bulldogs Womens Basketball vs. Villanova Womens Basketball,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-02-05 00:00:00+00:00,https://www.ticketmaster.com/butler-university-bulldogs-womens-basketball-vs-indianapolis-indiana-02-04-2026/event/0500633AC58E6BA7,2026-02-05,,39.7684,-86.1581,39.7684,-86.1581,9000.0
Z7r9jZ1A7_003,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-05 19:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_003,2026-02-05,19:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbsGkIgnAon,HANNAH BERNER: NONE OF MY BUSINESS TOUR,Arts & Theatre,Comedy,Comedy,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-02-06 00:30:00+00:00,https://www.ticketmaster.com/hannah-berner-none-of-my-business-indianapolis-indiana-02-05-2026/event/0500631A35A8546A,2026-02-06,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2200.0
Z7r9jZ1A7qS40,Mark Normand,Arts & Theatre,Miscellaneous,Miscellaneous,Helium Comedy Club - Indianapolis,Indianapolis,IN,United States Of America,2026-02-07 02:15:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qS40,2026-02-07,02:15:00,39.7684,-86.1581,39.7684,-86.1581,300.0
Z7r9jZ1A7qS4P,Mark Normand,Arts & Theatre,Miscellaneous,Miscellaneous,Helium Comedy Club - Indianapolis,Indianapolis,IN,United States Of America,2026-02-07 00:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qS4P,2026-02-07,,39.7684,-86.1581,39.7684,-86.1581,300.0
vv1AAZkG0GkexvkA8,Josh Meloy,Music,Country,Country,Old National Centre,Indianapolis,IN,United States Of America,2026-02-07 01:00:00+00:00,https://www.ticketmaster.com/josh-meloy-indianapolis-indiana-02-06-2026/event/05006324A2046150,2026-02-07,01:00:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1AAZkGyGkesXNnp,Isabel Hagen,Arts & Theatre,Comedy,Comedy,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-02-07 00:30:00+00:00,https://www.ticketmaster.com/isabel-hagen-indianapolis-indiana-02-06-2026/event/05006339B1FA3A96,2026-02-07,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2200.0
vvG1fZblSjWpnh,Blue Man Group,Arts & Theatre,Theatre,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-07 00:30:00+00:00,https://www.ticketmaster.com/blue-man-group-indianapolis-indiana-02-06-2026/event/050062BCDCF56A9B,2026-02-07,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
Z7r9jZ1A7_00K,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-07 22:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00K,2026-02-07,22:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7q-ed,Monaleo,Music,Hip-Hop/Rap,Hip-Hop/Rap,Vogue Theatre - IN,Indianapolis,IN,United States Of America,2026-02-08 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7q-ed,2026-02-08,01:00:00,39.7684,-86.1581,39.7684,-86.1581,1250.0
Z7r9jZ1A7qS4J,Mark Normand,Arts & Theatre,Miscellaneous,Miscellaneous,Helium Comedy Club - Indianapolis,Indianapolis,IN,United States Of America,2026-02-08 00:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qS4J,2026-02-08,,39.7684,-86.1581,39.7684,-86.1581,300.0
Z7r9jZ1A7qS4N,Mark Normand,Arts & Theatre,Miscellaneous,Miscellaneous,Helium Comedy Club - Indianapolis,Indianapolis,IN,United States Of America,2026-02-08 02:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qS4N,2026-02-08,02:30:00,39.7684,-86.1581,39.7684,-86.1581,300.0
Z7r9jZ1A7qzoF,sapphic factory: queer joy party,Music,Dance/Electronic,Dance/Electronic,Turntable,Indianapolis,IN,United States Of America,2026-02-08 02:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qzoF,2026-02-08,02:00:00,39.7684,-86.1581,39.7684,-86.1581,400.0
vv17fZbSGkM4UM0h,IU Indianapolis Jaguars Men's Basketball vs. Cleveland State Vikings Mens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-07 19:00:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-mens-basketball-vs-indianapolis-indiana-02-07-2026/event/0500633DD5DB791B,2026-02-07,19:00:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv17fZbUGktHefZ9,sapphic factory: queer joy party,Music,Pop,Electro Pop,Turntable,Indianapolis,IN,United States Of America,2026-02-08 02:00:00+00:00,https://www.turntableindy.com/events/sapphic-factory-02-07-2026-indianapolis,2026-02-08,02:00:00,39.7684,-86.1581,39.7684,-86.1581,400.0
vv1AAZkGAGkdItPzn,Rascal Flatts: Life Is A Highway Tour,Music,Country,Country,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-08 00:00:00+00:00,https://www.ticketmaster.com/rascal-flatts-life-is-a-highway-indianapolis-indiana-02-07-2026/event/05006305E8A65E2A,2026-02-08,,39.7684,-86.1581,39.7684,-86.1581,17923.0
vv1kv8vN4MGA5YeLp,Monaleo,Music,Hip-Hop/Rap,Trap,The Vogue,Indianapolis,IN,United States Of America,2026-02-08 01:00:00+00:00,https://www.thevogue.com/events/monaleo-02-07-2026-indianapolis,2026-02-08,01:00:00,39.7684,-86.1581,39.7684,-86.1581,1250.0
vvG1fZblSjWUnL,Blue Man Group,Arts & Theatre,Theatre,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-08 00:30:00+00:00,https://www.ticketmaster.com/blue-man-group-indianapolis-indiana-02-07-2026/event/050062BCDCF76A9F,2026-02-08,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vvG1fZblSjXpnN,Blue Man Group,Arts & Theatre,Theatre,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-07 19:00:00+00:00,https://www.ticketmaster.com/blue-man-group-indianapolis-indiana-02-07-2026/event/050062BCDCF96AA3,2026-02-07,19:00:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vvG1fZbnNOy7Np,"Nothing More w/ Catch Your Breath, Archers and Doobie",Music,Rock,Pop,Old National Centre,Indianapolis,IN,United States Of America,2026-02-07 23:30:00+00:00,https://www.ticketmaster.com/nothing-more-w-catch-your-breath-indianapolis-indiana-02-07-2026/event/050062A8E0E448D6,2026-02-07,23:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
Z7r9jZ1A7_00f,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-08 19:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00f,2026-02-08,19:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7_004,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-10 23:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_004,2026-02-10,23:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7qwv7,Bad Bad Hats,Music,Other,Other,The Hi-Fi Indianapolis,Indianapolis,IN,United States Of America,2026-02-12 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qwv7,2026-02-12,01:00:00,39.7684,-86.1581,39.7684,-86.1581,400.0
vv17fZbSGkMku6ae,IU Indianapolis Jaguars Women's Basketball vs. Oakland University Golden Grizzlies Womens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-11 23:30:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-womens-basketball-vs-indianapolis-indiana-02-11-2026/event/0500633DC6347242,2026-02-11,23:30:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv17fZbsGkIxLVHB,Black Violin Full Circle Tour,Music,R&B,R&B,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-02-12 01:00:00+00:00,https://www.ticketmaster.com/black-violin-full-circle-tour-indianapolis-indiana-02-11-2026/event/0500631A227F4F3A,2026-02-12,01:00:00,39.7684,-86.1581,39.7684,-86.1581,2200.0
vv1AAZkukGkeRE3Uw,The Runarounds,Music,Rock,Pop,Old National Centre,Indianapolis,IN,United States Of America,2026-02-12 01:00:00+00:00,https://www.ticketmaster.com/the-runarounds-indianapolis-indiana-02-11-2026/event/05006346AF9D2DB2,2026-02-12,01:00:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1AAZkuvGkd0jF2E,Butler Bulldogs Men's Basketball vs. UConn Huskies Men's Basketball,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-02-12 00:30:00+00:00,https://www.ticketmaster.com/butler-bulldogs-mens-basketball-vs-uconn-indianapolis-indiana-02-11-2026/event/05006341E47083E7,2026-02-12,00:30:00,39.7684,-86.1581,39.7684,-86.1581,9000.0
vv1kv8vNaOGAuEIJf,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-12 00:30:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-11-2026/event/050063260D9E8994,2026-02-12,00:30:00,39.7684,-86.1581,39.7684,-86.1581,450.0
Z7r9jZ1A7_00p,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-13 00:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00p,2026-02-13,00:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbSGkM4ME0N,IU Indianapolis Jaguars Men's Basketball vs. Northern Kentucky Norse Mens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-12 23:30:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-mens-basketball-vs-indianapolis-indiana-02-12-2026/event/0500633DD5DE7923,2026-02-12,23:30:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv17fZbVGkl5bpw1,Los Angeles Azules,Music,Latin,Latin,Clowes Memorial Hall,Indianapolis,IN,United States Of America,2026-02-13 00:30:00+00:00,https://www.ticketmaster.com/los-angeles-azules-indianapolis-indiana-02-12-2026/event/0500634ACB616C8A,2026-02-13,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2200.0
vv1AAZk1bGkeH2KCv,Brad Williams: The Tall Tales Tour,Arts & Theatre,Comedy,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-13 00:30:00+00:00,https://www.ticketmaster.com/brad-williams-the-tall-tales-tour-indianapolis-indiana-02-12-2026/event/05006298BC3D3381,2026-02-13,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1kv8vNaOGAuEzJ_,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-13 00:30:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-12-2026/event/050063260D9F8999,2026-02-13,00:30:00,39.7684,-86.1581,39.7684,-86.1581,450.0
Z7r9jZ1A7_009,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-14 00:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_009,2026-02-14,00:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbVGkTbhtkb,We Them One's Comedy Tour,Arts & Theatre,Comedy,Comedy,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-14 01:00:00+00:00,https://www.ticketmaster.com/we-them-ones-comedy-tour-indianapolis-indiana-02-13-2026/event/0500634FD86E9198,2026-02-14,01:00:00,39.7684,-86.1581,39.7684,-86.1581,17923.0
vv1AAZkGKGkdrrep2,Dirty Dancing in Concert,Music,Other,Other,Old National Centre,Indianapolis,IN,United States Of America,2026-02-14 00:30:00+00:00,https://www.ticketmaster.com/dirty-dancing-in-concert-indianapolis-indiana-02-13-2026/event/05006313DE78258F,2026-02-14,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1kv8vNaOGAuIbJj,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-14 00:30:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-13-2026/event/050063260DA1899C,2026-02-14,00:30:00,39.7684,-86.1581,39.7684,-86.1581,450.0
Z7r9jZ1A7_00b,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-14 18:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00b,2026-02-14,18:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbSGklA0kmg,Butler University Bulldogs Womens Basketball vs. St. John's,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-02-14 19:00:00+00:00,https://www.ticketmaster.com/butler-university-bulldogs-womens-basketball-vs-indianapolis-indiana-02-14-2026/event/0500633AC5906BB5,2026-02-14,19:00:00,39.7684,-86.1581,39.7684,-86.1581,9000.0
vv17fZbsGknhyvuh,Nate Bargatze: Big Dumb Eyes World Tour,Arts & Theatre,Comedy,Comedy,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-14 20:00:00+00:00,https://www.ticketmaster.com/nate-bargatze-big-dumb-eyes-world-indianapolis-indiana-02-14-2026/event/0500631A9BE4135B,2026-02-14,20:00:00,39.7684,-86.1581,39.7684,-86.1581,17923.0
vv1kv8vNaOGAuIIJr,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-15 00:30:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-14-2026/event/050063260DA2899E,2026-02-15,00:30:00,39.7684,-86.1581,39.7684,-86.1581,450.0
vv1kv8vNaOGAutIJI,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-14 19:00:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-14-2026/event/050063260DA689A8,2026-02-14,19:00:00,39.7684,-86.1581,39.7684,-86.1581,450.0
vv1kv8vNfFGA1w9VZ,Matteo Lane: We Gotta Catch Up!,Arts & Theatre,Comedy,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-15 00:00:00+00:00,https://www.ticketmaster.com/matteo-lane-we-gotta-catch-up-indianapolis-indiana-02-14-2026/event/050063508AC97D00,2026-02-15,,39.7684,-86.1581,39.7684,-86.1581,2400.0
vvG1fZbckCXowB,Nate Bargatze: Big Dumb Eyes World Tour,Arts & Theatre,Comedy,Comedy,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-15 00:00:00+00:00,https://www.ticketmaster.com/nate-bargatze-big-dumb-eyes-world-indianapolis-indiana-02-14-2026/event/050062D18EF91CBA,2026-02-15,,39.7684,-86.1581,39.7684,-86.1581,17923.0
Z7r9jZ1A7_00O,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-15 23:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00O,2026-02-15,23:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7_00_,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-15 19:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00_,2026-02-15,19:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbSGkMkuEaA,IU Indianapolis Jaguars Women's Basketball vs. Youngstown State Penguins Womens Basketball,Sports,Basketball,College,The Jungle,Indianapolis,IN,United States Of America,2026-02-15 18:00:00+00:00,https://www.ticketmaster.com/iu-indianapolis-jaguars-womens-basketball-vs-indianapolis-indiana-02-15-2026/event/0500633DC6367245,2026-02-15,18:00:00,39.7684,-86.1581,39.7684,-86.1581,5000.0
vv1AAZkuaGkdOnM8o,Deon Cole,Arts & Theatre,Comedy,Comedy,Old National Centre,Indianapolis,IN,United States Of America,2026-02-16 00:30:00+00:00,https://www.ticketmaster.com/deon-cole-indianapolis-indiana-02-15-2026/event/05006349E0AB7411,2026-02-16,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
vv1AAZkuvGkd0jz2l,Butler Bulldogs Men's Basketball vs. Seton Hall Pirates Men's Basketball,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-02-15 23:00:00+00:00,https://www.ticketmaster.com/butler-bulldogs-mens-basketball-vs-seton-indianapolis-indiana-02-15-2026/event/05006341E47383EB,2026-02-15,23:00:00,39.7684,-86.1581,39.7684,-86.1581,9000.0
vv1kv8vNaOGAutzJl,Butler Ballet Presents Midwinter Dances,Arts & Theatre,Dance,Dance,Howard L. Schrott Center for the Arts,Indianapolis,IN,United States Of America,2026-02-15 19:00:00+00:00,https://www.ticketmaster.com/butler-ballet-presents-midwinter-dances-indianapolis-indiana-02-15-2026/event/050063260DA789AB,2026-02-15,19:00:00,39.7684,-86.1581,39.7684,-86.1581,450.0
Z7r9jZ1A7_00-,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-19 00:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00-,2026-02-19,00:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbSGklA0JmD,Butler University Bulldogs Womens Basketball vs. Creighton Bluejays Womens Basketball,Sports,Basketball,College,Hinkle Fieldhouse,Indianapolis,IN,United States Of America,2026-02-19 00:00:00+00:00,https://www.ticketmaster.com/butler-university-bulldogs-womens-basketball-vs-indianapolis-indiana-02-18-2026/event/0500633AC5926BBB,2026-02-19,,39.7684,-86.1581,39.7684,-86.1581,9000.0
Z7r9jZ1A7_00x,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-20 00:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00x,2026-02-20,00:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv1AAZkupGkexJJNJ,New Edition: The New Edition Way Tour,Music,R&B,R&B,Gainbridge Fieldhouse,Indianapolis,IN,United States Of America,2026-02-20 01:00:00+00:00,https://www.ticketmaster.com/new-edition-the-new-edition-way-indianapolis-indiana-02-19-2026/event/05006356A29A68E6,2026-02-20,01:00:00,39.7684,-86.1581,39.7684,-86.1581,17923.0
Z7r9jZ1A7_00N,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-21 00:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00N,2026-02-21,00:30:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv16AZkCdaoZAGu822,Aaron Watson,Music,Country,Country,8 Seconds Saloon,Indianapolis,IN,United States Of America,2026-02-21 01:45:00+00:00,https://www.ticketmaster.com/aaron-watson-indianapolis-indiana-02-20-2026/event/05006383251BCFEE,2026-02-21,01:45:00,39.7684,-86.1581,39.7684,-86.1581,2000.0
Z7r9jZ1A7_000,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-21 21:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_000,2026-02-21,21:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
Z7r9jZ1A7_00P,Joe Turner's Come and Gone,Arts & Theatre,Miscellaneous,Miscellaneous,Indiana Repertory Theatre,Indianapolis,IN,United States Of America,2026-02-22 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_00P,2026-02-22,01:00:00,39.7684,-86.1581,39.7684,-86.1581,600.0
vv17fZbsGkSGD4fr,The Rush Tribute Project,Music,Rock,Pop,Old National Centre,Indianapolis,IN,United States Of America,2026-02-22 00:30:00+00:00,https://www.ticketmaster.com/the-rush-tribute-project-indianapolis-indiana-02-21-2026/event/0500631CCCED551E,2026-02-22,00:30:00,39.7684,-86.1581,39.7684,-86.1581,2400.0
